evidence_cohort,dataset,split,cell_id,method_id,model,status,reason,feature_selection_seconds,training_seconds,runtime_seconds,peak_rss_bytes,source_artifact,source_sha256,minimum_available_ram_bytes,ram_wait_seconds,supervisor_attempts,automatic_retries
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-2-c012,legacy_rf_relevance_corr,catboost,completed,,,219.238297099946,222.331651699962,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_2/evaluations/cell_012/metrics.json,bc8655bb2f96603063a774770bbcb8131f4585ea7d2662685a99c6942c0ad03f,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-2-c013,catboost_shap,lr,completed,,,4.70619309996255,7.00803850009106,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_2/evaluations/cell_013/metrics.json,850ea6a4350e2693ec02d06345e51c4038a2f0fdfc7c1dc4239a57906fca2478,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-2-c014,catboost_shap,catboost,completed,,,270.526455600047,276.871984099969,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_2/evaluations/cell_014/metrics.json,af0ad7362c76d04decb026e644ac5c63d5771a9479a08d12ea5ae14786f59350,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-2-c015,boruta_random_forest,lr,completed,,,8.35685579990968,10.1103837001137,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_2/evaluations/cell_015/metrics.json,1e1f12e15e2af66d0e90aee9343ca7bf0e6fa61536a52d911d9583a5261be340,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-2-c016,boruta_random_forest,catboost,completed,,,267.026543999789,270.657990299864,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_2/evaluations/cell_016/metrics.json,240442b1035b860c169b11e9b4c2772faf0b43970ad5105da991f12b1d353390,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-2-c017,rfe_catboost,lr,completed,,,9.44247950008139,10.9419888998382,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_2/evaluations/cell_017/metrics.json,59d14750679b8536db31e20facf2e293b4be34b895494daf42816791c41caa4d,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-2-c018,rfe_catboost,catboost,completed,,,305.508021899965,311.205843900098,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_2/evaluations/cell_018/metrics.json,d1b065f62a5e15a7464148a6b6c53a43f39d2d186e5ccb5c2810c2458849d54c,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-2-c019,statistical_normalized_average_rank,lr,unavailable,selector_resource_infeasible,,,,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-2-c020,statistical_normalized_average_rank,catboost,unavailable,selector_resource_infeasible,,,,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-2-c021,iv_then_boruta,lr,completed,,,298.189900199883,301.921345299808,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_2/evaluations/cell_021/metrics.json,f5c2ef586592da64c661e8c32377c51e37ee12b06d0cae8dc0db562af2cbb304,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-2-c022,iv_then_boruta,catboost,completed,,,479.317896799883,484.478844500147,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_2/evaluations/cell_022/metrics.json,9d98b6e2a3882d19373fac432cc0ef8a7bad70013191c6c04ab964bd6053a91b,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-2-c023,iv_then_boruta,lr,completed,,,380.763259700034,385.849672499811,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_2/evaluations/cell_023/metrics.json,fba5cb70f054c4de235ae8500d8d26ca1576dd40d10ce7fec0640ad1c8b6cbde,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-2-c024,iv_then_boruta,catboost,completed,,,645.631204499863,652.550306499936,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_2/evaluations/cell_024/metrics.json,af5b3b771bc2a40858d80778a308dd28c701978fe797570b7f85151ee679ea23,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-2-c025,iv_then_boruta,lr,completed,,,487.623568499926,493.629881599918,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_2/evaluations/cell_025/metrics.json,7ace0c6fa5352805186fbb2dbb08c844c2901963ca01a6a7d0175e737c522157,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-2-c026,iv_then_boruta,catboost,completed,,,780.138111999957,787.345687600086,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_2/evaluations/cell_026/metrics.json,c83d97cd57b38037c5a7b40642e63c18c0ef96de4e8621cb023bd581caf8c1f0,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-2-c027,boruta_then_mrmr_mutual_information,lr,completed,,,14.3647565001156,15.8718997000251,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_2/evaluations/cell_027/metrics.json,589a05d5dd6ddadb27dffd2f4e0735f526e1098090b3146d87e7bfdb1c5c5ddb,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-2-c028,boruta_then_mrmr_mutual_information,catboost,completed,,,280.453989799833,284.537164400099,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_2/evaluations/cell_028/metrics.json,9efb9133040401775619ac605e1a490f4ddb3206562c97cf29605d654433a4f0,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-2-c029,boruta_then_rfe_catboost,lr,completed,,,0.809037500061095,1.45773790008388,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_2/evaluations/cell_029/metrics.json,d7d1b73c1f13bd7b5b3de3e3257a3069ac980070b53301a6560b95ea05fd8654,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-2-c030,boruta_then_rfe_catboost,catboost,completed,,,303.481218399946,308.136140099959,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_2/evaluations/cell_030/metrics.json,14a4fe4a75fa36e1e69959aae280247fb4fa4fa0665e8f00555600505cd8108c,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-3-c001,full_features,lr,unavailable,resource_infeasible,,,,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-3-c002,full_features,catboost,unavailable,resource_infeasible,,,,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-3-c003,random_k,lr,unavailable,resource_infeasible,,,,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-3-c004,random_k,catboost,completed,,,204.026683199998,225.167803099997,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_3/evaluations/cell_004/metrics.json,ac83bf736c89d96bc4f8b894428a2d4a154b2f64343fe43e290085041f23574b,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-3-c005,iv_woe,lr,completed,,,10.4706420999973,11.6856752000022,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_3/evaluations/cell_005/metrics.json,ae28d25ee797cf71fb89df3523d1588e860ad453428b9ce7fb376e018c44ca64,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-3-c006,iv_woe,catboost,completed,,,268.438674500001,272.646866200001,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_3/evaluations/cell_006/metrics.json,9dbfe24e4b287b9835718f209569764741e21659f5154d592651f339810e363b,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-3-c007,mrmr_mutual_information,lr,completed,,,30.4291998000008,33.7507029999979,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_3/evaluations/cell_007/metrics.json,5e3f8723c3adde9646986433a16de60243efaf30035d85ebe03f9f3ac71ac432,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-3-c008,mrmr_mutual_information,catboost,completed,,,296.987611799999,304.034140100001,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_3/evaluations/cell_008/metrics.json,602b5eab183ca11614ebccecfed48b74330880c47debee05dfc71753f5544c52,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-3-c009,lasso_l1_logistic,lr,unavailable,selector_resource_infeasible,,,,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-3-c010,lasso_l1_logistic,catboost,unavailable,selector_resource_infeasible,,,,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-3-c011,legacy_rf_relevance_corr,lr,completed,,,7.62889150000046,9.07561780000106,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_3/evaluations/cell_011/metrics.json,c55048a5401cd42ecdf807414cba68deeb149db5c8c3f6210ead20cd32ed280c,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-3-c012,legacy_rf_relevance_corr,catboost,completed,,,305.366410300001,309.3141836,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_3/evaluations/cell_012/metrics.json,df8c55b05ee9286d5d879badf68205b8a5bf7fee4a0306cd63f9bfc6262bf610,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-3-c013,catboost_shap,lr,completed,,,15.1152978999999,19.1027957000006,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_3/evaluations/cell_013/metrics.json,ffb06d7a7eba6a585c8b83ad31e6ba40b9f4273ee962c5841e9df0de58a9be61,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-3-c014,catboost_shap,catboost,completed,,,462.723937700001,469.901596300002,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_3/evaluations/cell_014/metrics.json,fef57c2b9920143a118d008d483d3b78e7dc61e640925f76fb95fec7c27bad42,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-3-c015,boruta_random_forest,lr,completed,,,20.151715699998,23.5150888000026,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_3/evaluations/cell_015/metrics.json,14a61a69ea95600227dc2d6511aca47af58a27c5f5b70095138a49f1a65f86fc,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-3-c016,boruta_random_forest,catboost,completed,,,450.7717161,456.640935800002,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_3/evaluations/cell_016/metrics.json,2385ffa38fafeb74c588e1cf12350d7a92d5ab1589a70711a359997bd544c3e9,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-3-c017,rfe_catboost,lr,completed,,,19.0810048999992,22.1407701999997,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_3/evaluations/cell_017/metrics.json,65c2f452de349cee074d1c45d9ecf7ee1065ed96942fec3e5848dacc4ec1f80e,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-3-c018,rfe_catboost,catboost,completed,,,530.701644199999,538.866898099997,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_3/evaluations/cell_018/metrics.json,7a279e0b1f552fc0b80b75dd62bd01e6134812681215041d64c1e09dcd05d695,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-3-c019,statistical_normalized_average_rank,lr,unavailable,selector_resource_infeasible,,,,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-3-c020,statistical_normalized_average_rank,catboost,unavailable,selector_resource_infeasible,,,,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-3-c021,iv_then_boruta,lr,completed,,,300.454341200002,307.812217500003,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_3/evaluations/cell_021/metrics.json,77e4b148eacb1080271d17c1b54f277dea29e670894ed2938c6f5a8abb3d6582,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-3-c022,iv_then_boruta,catboost,completed,,,810.749494300002,819.483762599997,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_3/evaluations/cell_022/metrics.json,df9e65808a9f173bb91a6433ae7ed3cec1b435b7d1361515a2f0a0a51555a1ab,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-3-c023,iv_then_boruta,lr,completed,,,756.428333899999,767.224252799999,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_3/evaluations/cell_023/metrics.json,64085a411aa80c5b9381d5247212203ecc9c1a5bb743bc0da8134023b7d3dbbe,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-3-c024,iv_then_boruta,catboost,completed,,,1357.3740451,1369.4481403,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_3/evaluations/cell_024/metrics.json,b07c1e2de893f4390dc423b3f98047a8fcc2a0afde511f490d442375d2db03eb,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-3-c025,iv_then_boruta,lr,completed,,,961.926905100001,977.051536799998,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_3/evaluations/cell_025/metrics.json,48a55697d4dbd55e3e6a27f3d9e8dd78f8110c0aeccb1ec3f3029914bb6e7769,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-3-c026,iv_then_boruta,catboost,completed,,,1546.2442907,1562.0363989,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_3/evaluations/cell_026/metrics.json,db30e3f9fe221323060f0eea83324b3dc79a26ab7aea0679da35845e0d8b8e9d,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-3-c027,boruta_then_mrmr_mutual_information,lr,completed,,,9.78537800000049,11.6082221000033,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_3/evaluations/cell_027/metrics.json,4ea1d3637ad05a1f8cd9d6d082e45981d5a840abb775f261c8784cd354a3666f,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-3-c028,boruta_then_mrmr_mutual_information,catboost,completed,,,388.564406400001,393.180483099997,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_3/evaluations/cell_028/metrics.json,af79e741f2505f5e79e981c393ce67ffe8038b5432add626a4615f6166f8e16b,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-3-c029,boruta_then_rfe_catboost,lr,completed,,,13.3033957000007,15.6297092000023,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_3/evaluations/cell_029/metrics.json,0eb8ed6e7ccfa2a03e8775e6b075f9ffeb4d14d55121fcf9fad07fa31b7bc8f9,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-3-c030,boruta_then_rfe_catboost,catboost,completed,,,459.3381305,464.824750699998,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_3/evaluations/cell_030/metrics.json,3e59b3d414074956c2592df390f7529678bc851f81c0b801c7c0426be6c0d1f5,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-4-c001,full_features,lr,unavailable,resource_infeasible,,,,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-4-c002,full_features,catboost,unavailable,resource_infeasible,,,,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-4-c003,random_k,lr,unavailable,resource_infeasible,,,,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-4-c004,random_k,catboost,unavailable,resource_infeasible,,,,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-4-c005,iv_woe,lr,completed,,,2.23086790000161,3.31456830000025,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_4/evaluations/cell_005/metrics.json,21caf934f3d8cc389855d0c1d6a6ef04e6e6f7bfa581d55000b589920e9cdede,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-4-c006,iv_woe,catboost,completed,,,281.756995600001,286.627186099999,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_4/evaluations/cell_006/metrics.json,1f38f5bacaaba31ebb27b8f1b649d9cb2f803f39d901a912e9c128ad8765022c,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-4-c007,mrmr_mutual_information,lr,completed,,,77.8747830000029,81.2135426000023,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_4/evaluations/cell_007/metrics.json,91814b5d52a1d9bf6160e8dac20e247bfe2e7c899b5682874abdd132b18b3668,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-4-c008,mrmr_mutual_information,catboost,completed,,,367.007387000001,375.000860199998,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_4/evaluations/cell_008/metrics.json,ecd1cc7539da48abfb0fc715b3292e3666f32ad056ac924225ad83f2fe152b72,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-4-c009,lasso_l1_logistic,lr,unavailable,selector_resource_infeasible,,,,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-4-c010,lasso_l1_logistic,catboost,unavailable,selector_resource_infeasible,,,,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-4-c011,legacy_rf_relevance_corr,lr,completed,,,11.4130707000004,13.3398653000004,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_4/evaluations/cell_011/metrics.json,6903d0c10552863f4ed1d95df989a1eac5bfcf620977f61fe174b2ce3df2565a,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-4-c012,legacy_rf_relevance_corr,catboost,completed,,,432.1084022,437.5220625,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_4/evaluations/cell_012/metrics.json,30a328829c710b1b07b06b6548c6c6c0aede37b83adf46da29da399d9d1646ae,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-4-c013,catboost_shap,lr,completed,,,8.10952990000078,12.1038819999994,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_4/evaluations/cell_013/metrics.json,0dddf73b21c3c01494d6debb76cc5af1cf97e1217750f638481b0934fec7bd63,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-4-c014,catboost_shap,catboost,completed,,,558.181828200002,567.038542399998,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_4/evaluations/cell_014/metrics.json,9f14c5687a83bda7465e22b5e1ab6bc108738653a0014277ee1d06dfee029c20,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-4-c015,boruta_random_forest,lr,unavailable,selector_resource_infeasible,,,,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-4-c016,boruta_random_forest,catboost,unavailable,selector_resource_infeasible,,,,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-4-c017,rfe_catboost,lr,unavailable,selector_resource_infeasible,,,,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-4-c018,rfe_catboost,catboost,unavailable,selector_resource_infeasible,,,,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-4-c019,statistical_normalized_average_rank,lr,unavailable,selector_resource_infeasible,,,,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-4-c020,statistical_normalized_average_rank,catboost,unavailable,selector_resource_infeasible,,,,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-4-c021,iv_then_boruta,lr,completed,,,367.820780499998,377.020846199997,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_4/evaluations/cell_021/metrics.json,627f61f09308da978f5c4ea82d75820e69fb9f0f35db45085f3876aa53c2d8da,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-4-c022,iv_then_boruta,catboost,completed,,,853.295729500001,864.2849217,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_4/evaluations/cell_022/metrics.json,0dd274eae136d842476cfa9ca34dd78ce82c7d123677e467c7cf27bbcffdcb71,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-4-c023,iv_then_boruta,lr,completed,,,1394.9221419,1408.3330335,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_4/evaluations/cell_023/metrics.json,61a2996acb80a4fa0239332ed74567d0f8cf0ac70826e755a9683040ee156d83,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-4-c024,iv_then_boruta,catboost,completed,,,1541.7688903,1556.8116197,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_4/evaluations/cell_024/metrics.json,fcf85f3eb6850eacbd682242ea728a735879277f9e0cc1855d7d0af0d278a7f2,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-4-c025,iv_then_boruta,lr,completed,,,1799.1830977,1815.1757885,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_4/evaluations/cell_025/metrics.json,7e5dd818adde8047636a0ca001bf2fb0308940a26c6ec004ba0d5949314e4bc4,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-4-c026,iv_then_boruta,catboost,completed,,,2306.3553091,2323.98860020001,,results/prompt_16_homecredit_model_stability_2024/dev_v1/fold_4/evaluations/cell_026/metrics.json,0ead6cfd7e3ecf45657f04cc90753872b26d3219102f04755bfb12492d6b7ccf,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-4-c027,boruta_then_mrmr_mutual_information,lr,unavailable,selector_resource_infeasible,,,,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-4-c028,boruta_then_mrmr_mutual_information,catboost,unavailable,selector_resource_infeasible,,,,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-4-c029,boruta_then_rfe_catboost,lr,unavailable,selector_resource_infeasible,,,,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-4-c030,boruta_then_rfe_catboost,catboost,unavailable,selector_resource_infeasible,,,,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-5-c001,full_features,lr,unavailable,resource_infeasible,,,,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-5-c002,full_features,catboost,unavailable,resource_infeasible,,,,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-5-c003,random_k,lr,unavailable,resource_infeasible,,,,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,,,,
prompt16_final_amended,homecredit_model_stability_2024,DEV,p16v1-dev-fold-5-c004,random_k,catboost,unavailable,resource_infeasible,,,,,cleanup/audits/prompt_16_final_amended_oot/complete_amended_dev_accounting.csv,b7ae709081b07039dc5836453360c05efd341dced869020ff3ad9b43b7fb63a3,,,,
